logFC	logCPM	PValue	FDR
ENSG00000119681	1.48742893107774	4.41116682307268	4.31111839949999e-09	1.85922794941755e-08
ENSG00000119682	0.411095259886607	4.19438834619552	3.35530060146653e-05	8.29282044781259e-05
ENSG00000119684	0.56420218110298	3.65128276524205	7.86470764055327e-10	3.76351053573483e-09
ENSG00000119685	0.380731832856963	3.03196343798251	4.80259555149098e-05	0.000115632564288877
ENSG00000119686	-0.571992582515984	4.02831163103453	0.00141909392792345	0.00269353820570719
ENSG00000119688	-0.442415072510373	5.07707534068601	6.90009626379883e-07	2.16877392264919e-06
ENSG00000119689	-0.50611841947363	6.49941017590428	8.85109249354612e-08	3.15024637463213e-07
ENSG00000119698	-0.305164459409741	2.22425851500314	0.0748743258280653	0.102569444291771
ENSG00000119699	-0.447181055043971	3.36776141920135	0.0413097475993471	0.0597138974459222
ENSG00000119703	-1.51907975698136	2.47901204838951	5.42555777530117e-21	1.13087987557494e-19
ENSG00000119705	0.314545246488311	4.92008562384781	0.0246136983888276	0.0372059837494312
ENSG00000119707	0.239708417830475	5.16992514205197	0.00911791437789198	0.0149387962318536
ENSG00000119711	-1.76769954874375	8.5754294189425	1.28102826840111e-15	1.3586755007075e-14
ENSG00000119714	0.414948889588707	0.148252280684494	0.0470114268772028	0.0672157655724604
ENSG00000119718	0.331608085565192	4.0088670221944	8.1319000409511e-06	2.19964839002449e-05
ENSG00000119720	-0.162076559027919	3.76610745478918	0.138609673056254	0.179052840139023
ENSG00000119723	-0.441053099308194	3.64320494359745	1.73935182472609e-06	5.1826172971961e-06
ENSG00000119725	-0.0951004745495725	-0.116199809748395	0.476844944838759	0.535657707347755
ENSG00000119729	0.565582614071912	4.0065562895352	0.00024454089364437	0.000525230041179096
ENSG00000119737	-0.251812568398199	-0.0712225102593922	0.264130211893016	0.318187399647173
ENSG00000119760	0.381888349793624	4.52933470790289	4.24736831533391e-09	1.83349319069418e-08
ENSG00000119771	0.994724031002092	2.85036274848111	0.000238565472305771	0.000513499547186336
ENSG00000119772	1.49489078792506	4.06717558295784	1.23058696462001e-24	3.88347338940084e-23
ENSG00000119777	0.100928375126141	6.41022773103236	0.14784188796724	0.189847221641541
ENSG00000119778	0.0346728395780788	3.03211411383577	0.736065871532608	0.775882928603728
ENSG00000119782	0.981451766447499	2.42633819565337	0.00111171053481591	0.00214380886580925
ENSG00000119787	-0.105468201387041	5.37848448693828	0.196578968243647	0.245049374966509
ENSG00000119801	0.0185537852526439	5.87581388322484	0.807454918347953	0.838887551764062
ENSG00000119812	0.0957441113324549	4.76927261006903	0.212074794994317	0.261825766119271
ENSG00000119820	-0.298883339017282	5.65960731354766	0.000272066070517748	0.000580123811815226
ENSG00000119844	0.105934905737059	4.80505681044939	0.2718769738241	0.32625236858892
ENSG00000119862	0.247495007316063	3.52698535564928	0.0215612415705497	0.0330248308388155
ENSG00000119865	-0.193540225987255	1.76237563622501	0.276662100669592	0.331331415901772
ENSG00000119866	1.18046150205082	-0.165761653031796	8.45684472522989e-05	0.000195303277593318
ENSG00000119878	0.0586096938145478	3.65977120279684	0.447345556983545	0.506601100416773
ENSG00000119888	1.84680533033464	4.79970540559994	9.47125467850585e-05	0.000216781943195016
ENSG00000119899	0.447412761776289	4.92464221242309	0.000247593424390542	0.000531152119014559
ENSG00000119900	-0.0538534601096106	3.30417306462395	0.700239693090156	0.744131364051854
ENSG00000119906	0.828109210958684	3.954218952067	9.76338367820445e-15	9.15183666511421e-14
ENSG00000119912	0.118601996897259	4.95564359863081	0.174857682440926	0.220725613455956
ENSG00000119913	0.120268844664678	-1.27396553441468	0.734511694656798	0.774557179240619
ENSG00000119917	-0.78843067465527	5.07745328383674	0.00154634291920762	0.00291904884360444
ENSG00000119922	-0.923462291810948	4.61746546250219	0.000355891853215335	0.000744566487047854
ENSG00000119927	-0.191201071197579	7.39479356815052	0.377103733648807	0.435303982601216
ENSG00000119929	-0.218020113697715	3.89845648424185	0.0311927820272266	0.0461921267066562
ENSG00000119938	-0.270038735746798	5.49077832507535	0.22067804441783	0.271218684270834
ENSG00000119943	-0.649670534737471	3.3713612614879	0.0295040706172067	0.0439264378631282
ENSG00000119946	2.62100698606383	1.73717341399887	2.80482241955613e-11	1.63915353096087e-10
ENSG00000119950	-0.555182364761488	5.4339090353266	1.27801106680019e-05	3.35212351554415e-05
ENSG00000119953	-0.0569110738360718	4.00086314576337	0.481349604703498	0.540043453465136
ENSG00000119965	0.513343612462323	2.16987500651193	6.89057164208002e-08	2.49073813638774e-07
ENSG00000119969	2.76386375165657	2.29068522041074	1.44901641616152e-39	1.87517318661248e-37
ENSG00000119977	-0.0424570080426154	4.86950652704814	0.586561381634151	0.640817864126032
ENSG00000119979	0.628924978148341	3.95946894492105	7.58482836317798e-08	2.72164158381898e-07
ENSG00000119986	-1.00169759474166	5.02275986466753	4.40743864963756e-09	1.89849153327779e-08
ENSG00000120008	-0.0708776826795813	4.93790344725541	0.487944125813771	0.545977788948626
ENSG00000120029	-0.0173326550500338	4.25648556102256	0.78516078359274	0.819226924319385
ENSG00000120049	2.16784957897187	0.267344105621487	3.7287881083153e-10	1.85953536158513e-09
ENSG00000120053	-1.06653512516695	8.56907281478549	7.44005264943713e-09	3.09795525597396e-08
ENSG00000120054	-0.869513350858124	6.02374434942252	0.000252214043115843	0.000540420036637019
ENSG00000120057	-1.0752826906959	3.93142031223102	0.0530555404189019	0.0750167474497098
ENSG00000120063	-0.349680449014214	5.42092359096905	0.00603867334569744	0.0102533184956018
ENSG00000120071	0.454803309481499	4.42844053251247	6.39651169726322e-07	2.02215206345116e-06
ENSG00000120075	0.332147970245284	-0.465873604680036	0.146465661741958	0.188282737980754
ENSG00000120093	0.712693603355957	1.22920307821318	0.00111570170494147	0.0021503527556506
ENSG00000120129	-1.65661264844738	8.60294949783417	1.06627998550097e-15	1.14372357657671e-14
ENSG00000120137	-0.320971657054005	6.31259666877906	0.00592765766098431	0.0100867189486128
ENSG00000120156	-1.37899173832737	3.15971735585802	6.99226879592436e-10	3.36571115074831e-09
ENSG00000120158	-1.56214403959139	5.68419622772026	4.95275271084931e-16	5.54732974861503e-15
ENSG00000120159	-0.335258784924023	4.09501599306848	0.00058297580683518	0.00117786912426724
ENSG00000120162	1.01266680590412	2.86514429027301	5.10963853874684e-06	1.42059007782037e-05
ENSG00000120215	4.84506018282671	2.16519334400036	3.56699162943185e-18	5.34692045251835e-17
ENSG00000120217	-0.697538130751379	1.5418193549359	0.00566294034734858	0.00967103113719798
ENSG00000120253	0.748608057384245	4.02962641215087	1.8152404414959e-14	1.64745434216086e-13
ENSG00000120254	1.62541510510572	2.90835425462643	2.4489073729042e-25	8.3747045292397e-24
ENSG00000120256	0.823699590375895	4.38759630661862	2.03674909764747e-13	1.60829862899397e-12
ENSG00000120262	2.10727952949182	1.88202014920136	3.79785442024464e-11	2.17982786571029e-10
ENSG00000120265	-0.391284360377778	5.42855235142683	9.36546284204172e-06	2.50544237957535e-05
ENSG00000120278	-0.424010608438005	3.1993784149782	0.00331407676922861	0.00589649979474621
ENSG00000120279	-0.982771272139042	2.92611730038971	1.71377393779778e-10	9.04028316513387e-10
ENSG00000120280	-0.780747418067592	-0.0786092555003559	0.000219028012116787	0.000473656634041448
ENSG00000120306	0.8146363001445	5.81566101024312	2.09724170353608e-09	9.44309981557123e-09
ENSG00000120314	0.462485280107189	4.61965192636899	7.59382150447733e-09	3.15832742711071e-08
ENSG00000120318	0.370491048705829	2.8926868502908	0.00536511268160566	0.00919470721386458
ENSG00000120324	1.37736557388723	-1.06497639094341	2.29804630974087e-09	1.02624769164893e-08
ENSG00000120327	1.19020748353274	1.35973885142895	4.79390093876147e-08	1.77251161534309e-07
ENSG00000120328	0.751312353624205	-0.846610349508994	0.000453111278687231	0.000933439449914062
ENSG00000120332	-0.868515689405356	0.892135716470427	0.000358161843371056	0.000748880069575562
ENSG00000120333	0.349952100301478	4.46160089361813	4.57892431858066e-05	0.000110587661979899
ENSG00000120334	2.61875831239262	1.43290624792814	5.64379930660329e-67	5.076033096359e-63
ENSG00000120341	-0.0549533035271268	1.46285596471181	0.759604537228632	0.796892340241308
ENSG00000120370	0.809841612690301	2.92294073157283	2.1880514185589e-09	9.81512940574502e-09
ENSG00000120437	-0.70092361164104	6.32335334831681	3.52712856534952e-05	8.68052929723727e-05
ENSG00000120438	0.364417320573958	6.71497741690755	0.00024066785996189	0.000517638540899431
ENSG00000120440	-0.514599873628381	-0.238090276399602	0.0666883533797182	0.0924895991206145
ENSG00000120451	-0.152448468283674	5.40369306736654	0.116204796469003	0.152776778167258
ENSG00000120457	1.85060369630158	1.45153298692359	1.61717891157452e-10	8.56086352601603e-10
ENSG00000120458	0.596791480546582	1.52821814264082	2.7644002658969e-07	9.22389760396093e-07
ENSG00000120509	0.664027132896917	4.35093434238555	1.32875797776048e-13	1.06751668173093e-12
ENSG00000120519	-0.210360188936245	2.65594540440641	0.0506911290341306	0.0719791623828498
ENSG00000120526	0.708127126234029	3.16016053454005	2.16398467369656e-12	1.47446046630506e-11
ENSG00000120533	0.375763445161905	5.73119271969994	0.000763693367426211	0.00151425444149721
ENSG00000120539	0.643070613692532	2.61982189189189	2.32528312272834e-10	1.19951800434865e-09
ENSG00000120549	-0.588265368916412	5.20126194820352	1.01195329965554e-07	3.57904364022885e-07
ENSG00000120594	0.335106041979448	3.70214224668441	0.132317510590778	0.171602550865676
ENSG00000120616	0.077803443997048	4.18515288332217	0.292867922360943	0.348465947045154
ENSG00000120645	-0.20566097390074	0.0536867491688118	0.492259335010934	0.550190190019677
ENSG00000120647	0.969340630846891	1.83278490906822	1.37034867734868e-20	2.72977098650587e-19
ENSG00000120656	0.135986542533867	3.71031767410208	0.12128843129083	0.158683271660444
ENSG00000120658	1.17734044786884	-1.22402385722322	1.26098510027907e-05	3.3093959707937e-05
ENSG00000120659	-1.31427869062021	0.783129589534563	0.00015106953380197	0.000335279305864262
ENSG00000120662	-0.193922885486682	2.5033318308969	0.0653086807929396	0.0907931486284409
ENSG00000120675	-0.751158288186545	4.89867943191939	0.000189651325535885	0.000414614492433095
ENSG00000120685	0.248626336486002	3.33112422362454	0.00923297651795107	0.0151121730304735
ENSG00000120686	-0.359307965163648	5.55468795531832	3.86997463072305e-05	9.46859407745459e-05
ENSG00000120688	-0.472198355076545	3.29368554362377	3.50627427816521e-08	1.32113241968236e-07
ENSG00000120690	-0.739575175204405	4.76962103687251	7.1991336923885e-10	3.46066319772005e-09
ENSG00000120693	-0.523286875918175	0.782291095764877	0.00791779078006289	0.0131328004197115
ENSG00000120694	0.843354711215583	5.50015327257045	2.05039943256665e-09	9.2437556373456e-09
ENSG00000120696	-0.574437187187372	3.00660422765535	4.61271484509844e-07	1.48724708072469e-06
ENSG00000120697	-0.199203618214982	4.85933375792979	0.0512047096646729	0.0726510741006575
ENSG00000120699	0.3516689115695	3.38896051498481	0.00029812578862309	0.000630830100664879
ENSG00000120705	-0.0811436363473907	6.13533713253953	0.356402168637254	0.414332205095774
ENSG00000120708	0.398082766997535	7.45100212925852	0.0175963438156434	0.0273690473459399
ENSG00000120709	0.37322289462056	4.14338940028283	3.46026688785815e-05	8.5323208744061e-05
ENSG00000120725	0.123007728904568	6.87979221250928	0.343221861610633	0.400900964068316
ENSG00000120727	0.0550651437212814	5.40141755970947	0.459317366378704	0.518103767882368
ENSG00000120733	0.495493785153909	5.12094721153251	1.54110296495291e-08	6.12356088658559e-08
ENSG00000120738	-2.1841590767377	8.38450371770545	1.08177800939444e-17	1.5131432996102e-16
ENSG00000120742	-0.202019731032843	7.36900926995602	0.0275285342052106	0.0412068963371331
ENSG00000120756	-0.0567244001126211	4.66500227591909	0.726057140283361	0.767170808236436
ENSG00000120784	0.422982314461035	1.71909413035945	0.00221459426244261	0.00405993901272092
ENSG00000120798	0.369792795209698	3.62964580432163	3.94510824299315e-07	1.28489239679451e-06
ENSG00000120800	0.368307743785496	3.56400540162973	1.39784109606603e-05	3.64728251175453e-05
ENSG00000120802	0.336472082439934	5.96696443073043	0.003460440499902	0.00613446375403934
ENSG00000120805	0.0271788184985803	5.76356859292464	0.691618598481747	0.736466684047234
ENSG00000120820	-0.419049671585089	0.642786870098625	0.0276182930735717	0.0413206234556606
ENSG00000120832	0.374992559401107	3.40146254030286	0.000449892909933327	0.000927507588586095
ENSG00000120833	-2.41620804092154	5.28055143503518	9.84097381422045e-25	3.15542668396074e-23
ENSG00000120837	0.219407047686395	4.67911138753654	0.0527063710415811	0.074569938830892
ENSG00000120860	0.102216025974493	4.00770187194973	0.402817670633135	0.461638905412133
ENSG00000120868	0.294008995271977	2.86887991282544	0.0394359164506482	0.0572259813741739
ENSG00000120875	0.851747626558749	2.19599519557708	0.00292647964626071	0.0052594181113935
ENSG00000120885	-0.942726894871467	12.3198608316339	1.56670238924222e-09	7.18374778936759e-09
ENSG00000120889	-0.35781928854242	5.73316881624126	0.000854834481759774	0.00168309573751038
ENSG00000120896	-0.527583142260787	6.6257245379797	0.000353961877352173	0.000740787230926223
ENSG00000120899	-0.589673585037966	4.15773400386964	9.6087902585646e-06	2.5648155389681e-05
ENSG00000120907	-2.9206561529074	4.60833293627528	1.3980878101682e-15	1.47413854216328e-14
ENSG00000120910	-0.380027898013865	3.09227134703842	4.94457067602349e-05	0.000118859999091688
ENSG00000120913	-0.930435167417379	4.28047167196407	2.8343209265395e-14	2.50424728144594e-13
ENSG00000120915	-1.61832304180162	7.5623340371065	4.29542576827043e-17	5.54415582708073e-16
ENSG00000120925	-0.237350044543179	4.23666885673459	0.0512259753447002	0.0726697826893113
ENSG00000120942	-0.0555708277116492	4.32939909422297	0.573870331003626	0.628671103172547
ENSG00000120948	-0.192059965792121	6.19587590172738	0.000678457439768846	0.00135510686504131
ENSG00000120949	0.0271265190474385	-1.39711272140173	0.872051448122192	0.894536153689628
ENSG00000120963	0.826382654793272	5.54760834279236	1.1645981130508e-14	1.08039148311283e-13
ENSG00000120992	-0.0729284412862941	5.75249964846218	0.494510563766595	0.552500373977237
ENSG00000121005	-0.588285269027789	0.0805541187991346	0.0129437493914436	0.0206521344734156
ENSG00000121022	0.61604532800894	5.57212668080311	1.20337249271146e-10	6.48285846028562e-10
ENSG00000121039	0.256206256497771	6.17392703526676	0.0625103162423648	0.087179064084948
ENSG00000121057	-0.146803980374484	6.42741265225401	0.175165299267331	0.221051873384365
ENSG00000121058	0.344310333168131	3.67390848926091	7.98427454638106e-06	2.16394652011907e-05
ENSG00000121060	0.931894215951614	4.66621564022733	1.97482164214906e-12	1.35223036539693e-11
ENSG00000121064	0.67600169904558	5.23512797015474	0.000278982238785269	0.0005936045080754
ENSG00000121067	-0.0275035723378123	5.23463812994725	0.652728489901846	0.701558321961903
ENSG00000121068	0.838585429014495	3.03007902593491	3.45176323582736e-06	9.8306391839871e-06
ENSG00000121073	0.295775217703792	5.81653582510695	0.000380413902146152	0.000792826471069979
ENSG00000121089	0.0867267637576096	0.57284640147562	0.760694895048454	0.797864709745282
ENSG00000121101	-0.257674022932177	-1.2063297324954	0.165168993566251	0.209761356697947
ENSG00000121104	-0.246482847176612	3.64073874611435	0.0736271223997934	0.101037891190684
ENSG00000121152	3.14029609140685	1.6894791557767	5.51754453601965e-46	1.18154275135621e-43
ENSG00000121207	-2.88377233375447	2.67203482185747	1.80363274571174e-26	7.00728851616907e-25
ENSG00000121210	-0.850162599939027	4.90418032096161	4.16561034712806e-10	2.06364634877829e-09
ENSG00000121211	3.04533185826142	0.526427238418312	1.01640833271609e-27	4.47020857919244e-26
ENSG00000121236	1.02693180479412	0.265108812984033	3.66223786101248e-07	1.19971470850287e-06
ENSG00000121270	-0.0392342530330331	2.20663281898729	0.876585211798816	0.898564781732226
ENSG00000121274	-0.359630067414046	3.88811655866001	0.00120066036485811	0.00230348535015653
ENSG00000121281	-0.115033946155777	1.09678184019242	0.607108939572321	0.660138765944925
ENSG00000121289	0.900330158842903	3.00329316335181	1.36420027210225e-20	2.72053597500835e-19
ENSG00000121297	-0.334126634147881	1.06284192368844	0.0695755183259832	0.0960420860753424
ENSG00000121310	-0.879697480555544	7.59964416652797	2.07448127018751e-08	8.08401404633249e-08
ENSG00000121316	0.511546421039982	2.87997505103341	0.0305424435359694	0.0453260848382986
ENSG00000121350	0.100561630048745	3.39311675858887	0.340514009968407	0.398203485327767
ENSG00000121361	-0.850932111824266	5.54479472276226	8.91205339247352e-05	0.000205104934012044
ENSG00000121380	1.48822912897469	0.280133856061982	7.07507504214875e-06	1.9329655203246e-05
ENSG00000121390	0.529780868206553	3.90088681863467	1.15281619768414e-08	4.66520984565629e-08
ENSG00000121406	0.473300357467497	0.943096648080255	0.0215381085431516	0.0329922078237428
ENSG00000121410	-1.08693786156735	7.17218447493511	2.36148022608261e-05	5.98117520512166e-05
ENSG00000121413	0.471817920472743	3.56874600862858	0.0275764901539174	0.0412712454303279
ENSG00000121417	0.325106005820149	1.89818691663722	0.0249430656084949	0.0376658717398931
ENSG00000121440	-0.309580007706343	0.955990078716954	0.346450826353314	0.404158112346305
ENSG00000121446	3.17070625893017	0.36543562576952	1.92726650725703e-08	7.55616171153867e-08
ENSG00000121454	2.85663260562199	-0.690682767138409	2.59515741262857e-28	1.20004348427667e-26
ENSG00000121481	0.48395418423196	3.06498415918527	1.07301936932357e-06	3.28927614440908e-06
ENSG00000121486	-0.01741410432411	4.40855142923751	0.862916201896275	0.88662458672018
ENSG00000121542	0.166803461931411	3.22641839212656	0.0228485980465282	0.0347792546983927
ENSG00000121552	0.726531556926398	3.56833680151797	0.0029524589099873	0.00530292869424378
ENSG00000121570	-1.79951258332355	-1.50603612340197	3.71999083165858e-08	1.39668534919379e-07
ENSG00000121577	1.09346005698221	-0.179306669272064	2.11295036985927e-08	8.22500568124402e-08
ENSG00000121578	0.226062446030595	3.96416599998844	0.0155624623781128	0.0244316262225076
ENSG00000121579	0.0386433364558771	6.14276384110066	0.617475039019686	0.669588919814692
ENSG00000121594	-0.150720567542038	-1.14644043206301	0.622929459233571	0.674484527775216
ENSG00000121621	3.63128104457439	0.674499962654077	1.89191530568049e-46	4.25397156482258e-44
ENSG00000121644	0.826179514775612	4.51920364745019	2.75853889588794e-18	4.19447148429689e-17
ENSG00000121653	-0.24900742766326	2.75852503124763	0.159768914603016	0.203679889148054
ENSG00000121671	-0.242919007236944	5.99815060962832	0.054557701808225	0.0769169950722119
ENSG00000121680	-0.0921300323437695	5.16988651350232	0.390656378357037	0.449534732208699
ENSG00000121690	-1.44342350500622	5.05165797984927	1.07784957995743e-12	7.64525167360973e-12
ENSG00000121691	-1.40443751022375	9.10858682022509	1.10295114514125e-14	1.02903968873449e-13
ENSG00000121716	1.49095014018778	1.904867768492	1.55669038025257e-07	5.38805975754922e-07
ENSG00000121741	0.100065638982323	4.74558660797629	0.364563852627437	0.422618713737342
ENSG00000121749	-0.637807679977539	5.08901608217	7.33545666001574e-14	6.13721834420294e-13
ENSG00000121753	3.62028197720209	0.173426219468912	1.21549847302201e-17	1.68836961642624e-16
ENSG00000121766	0.39728005475139	3.6270858330872	3.44100980797918e-07	1.13074323028735e-06
ENSG00000121769	2.48683324587808	4.01917169945117	1.24209937941247e-09	5.77335494492802e-09
ENSG00000121774	0.179566612437363	6.23712597763109	0.0105604817853999	0.0171013635538146
ENSG00000121775	0.0183207629762528	3.21575656978968	0.808155188373941	0.839518106287274
ENSG00000121797	-0.0904123277621952	0.896454578620658	0.657687137331693	0.705833555654346
ENSG00000121807	-0.426594517621623	0.848799014738247	0.0852629537802511	0.11538594738182
ENSG00000121851	-0.0245027711600493	4.95385658837628	0.831504334014286	0.859554046333486
ENSG00000121858	-0.407720380170552	6.79084265460018	0.0588516520495346	0.0824794325724214
ENSG00000121864	0.0804746100456572	3.95590501351343	0.267243009723896	0.321549649425649
ENSG00000121871	-2.23642554329897	2.64438322668879	0.000147565728892143	0.00032819143562214
ENSG00000121879	-0.311822297502851	3.7478716057931	0.0031951898562432	0.00569793547477968
ENSG00000121892	-0.00641366094038644	6.04971796201286	0.938775312473013	0.950613055661144
ENSG00000121895	0.787032680978697	1.60076073667881	0.0067368171966912	0.0113349422630326
ENSG00000121897	-0.211612026829371	3.21386093675762	0.0366156964767263	0.0534916875029118
ENSG00000121898	-0.055691048334069	1.92343345625221	0.83417909236593	0.861675290770549
ENSG00000121900	1.33330983397892	3.35519584261911	7.0152632529991e-08	2.53242134045651e-07
ENSG00000121903	0.954044966123388	-0.524227811027016	3.71645236836556e-08	1.39564812530605e-07
ENSG00000121904	3.33294124961881	-0.0151644521664759	3.51505133623846e-21	7.4738467418744e-20
ENSG00000121931	0.104456112436056	3.11813502244398	0.388478615734684	0.447314898209928
ENSG00000121933	-1.04222197816972	2.07571078341005	9.34840344235473e-06	2.50162274800769e-05
ENSG00000121940	0.0515303712326104	3.89562310001096	0.564443434728514	0.620119007139591
ENSG00000121957	1.81389898983136	1.7523110244209	1.52930755062502e-31	9.51874886527437e-30
ENSG00000121964	0.198807838336763	3.02714214140566	0.056412956709773	0.0793150121381426
ENSG00000121966	-0.20960176549072	4.77106549557555	0.322315261509834	0.379090291881712
ENSG00000121988	0.201299926599321	1.87365349941907	0.0549544525576207	0.0774035465199656
ENSG00000121989	-0.463339504214143	3.30179703233824	2.03736650871907e-06	6.00042243618521e-06
ENSG00000122008	-0.0299639169854838	3.44645589110462	0.797396287647672	0.829875284783981
ENSG00000122025	-1.10177743941786	-0.536930714731628	2.76060608814002e-05	6.91901662442006e-05
ENSG00000122026	-0.0661274340085583	6.94304440520327	0.625189435712174	0.676649071575847
ENSG00000122033	0.0735390126548673	4.87386021875724	0.501524999390929	0.559538031944677
ENSG00000122034	-0.157072563276718	6.49594098829921	0.174291732655979	0.220072980978222
ENSG00000122035	-0.803993432728021	2.94632463743427	0.000739496911396137	0.00146886820253906
ENSG00000122042	-0.754656501637994	5.6371425320549	2.39882021716974e-09	1.06754027873452e-08
ENSG00000122068	-0.3448493722491	5.11278445754783	1.02809147572892e-05	2.73044580915574e-05
ENSG00000122085	-0.128654898007294	3.86127424667704	0.0725741039626486	0.0997145571402478
ENSG00000122121	-0.135203952296061	5.88854980276482	0.767692333622735	0.803844792898642
ENSG00000122122	-0.201295273735467	2.84118643258814	0.33831176702571	0.395859758359362
ENSG00000122126	0.868504448037528	4.41477929692714	3.24984081073256e-17	4.25962718508943e-16
ENSG00000122140	-0.508671130003702	5.61412249989897	1.95345788134264e-08	7.64884640173954e-08
ENSG00000122176	0.485684621083756	4.06722464418506	0.088372067574364	0.119100678169451
ENSG00000122188	-0.711345239315273	-0.499339580766726	0.00379644260862224	0.00668465247101574
ENSG00000122194	-1.62909337654565	11.1662445429239	9.2062551423966e-11	5.02586092568831e-10
ENSG00000122203	-0.165573327254899	6.23713848178681	0.0729401789939566	0.100171624655924
ENSG00000122218	0.558350194822078	7.50557452607605	9.4085877226781e-11	5.13164572333334e-10
ENSG00000122223	-1.80374634589619	0.820128906013424	3.20935740118444e-18	4.84718059886698e-17
ENSG00000122224	-0.663244598351933	0.55638912120508	0.00619256049617531	0.0104918317985496
ENSG00000122254	0.847215540302595	0.970526795632272	0.0167748900126054	0.0261819281168542
ENSG00000122257	-0.165085760331886	4.91976563749822	0.0280345767140992	0.0418876954841113
ENSG00000122299	0.0139558330401675	4.52301364056211	0.857152108120083	0.881810244258739
ENSG00000122335	0.24342573033772	2.36054749617164	0.0369530982726521	0.0539276595593433
ENSG00000122359	0.429459879921799	6.72167778205901	5.55720248661129e-06	1.53836500968242e-05
ENSG00000122367	0.597355903564721	-0.982613800576092	0.00829975207881713	0.013707666390832
ENSG00000122376	-0.210390006215841	4.85806599113455	0.0347548692703113	0.0509927070501109
ENSG00000122378	-0.0500780895209644	7.36045313855011	0.702213734181834	0.745774262364486
ENSG00000122386	0.618937093737558	3.12035791100255	1.8098090420626e-09	8.23339530819981e-09
ENSG00000122390	0.143662276844066	5.08910500616443	0.145536565370577	0.187224815974783
ENSG00000122406	0.286436104313248	8.81821761687165	0.0121037979376741	0.0194135637363247
ENSG00000122417	0.0146159152504891	1.92685712816189	0.940528725104847	0.951692113809191
ENSG00000122420	2.82577104199473	2.60111880604747	2.23053597472877e-13	1.7528563177554e-12
ENSG00000122432	0.315191645835236	-1.06307795328486	0.0228775440438605	0.0348097836458267
ENSG00000122435	0.431345278282665	2.45311298380903	2.99119520837651e-05	7.45953409237165e-05
ENSG00000122477	1.5298071582906	-0.720718824894473	4.39633909875975e-09	1.89416401696983e-08
ENSG00000122481	0.168276162293336	2.00040267113702	0.0624699928519078	0.0871295829588368
ENSG00000122482	-0.150708030401082	4.46233641550302	0.0843667292760066	0.114302080757461
ENSG00000122483	0.656515939446667	1.25772586210494	5.6261564224588e-07	1.79406668546692e-06
ENSG00000122484	0.234425996357548	3.12217880914572	0.00789111535861031	0.013093705207576
ENSG00000122490	-0.710632198358767	7.27904360151191	2.81807290418754e-07	9.39079203418404e-07
ENSG00000122507	-0.207867934279759	2.47689486887133	0.0369419417617367	0.0539157524065006
ENSG00000122512	0.496024877691376	2.01120890513619	0.000114578741778069	0.000258762386328174
ENSG00000122515	0.849859232818979	5.43943190950292	4.08778807133281e-18	6.06692506824543e-17
ENSG00000122545	0.109293537574681	5.81683759107504	0.120207484751816	0.157372069557181
ENSG00000122547	0.272592462892715	4.44744803187566	0.0837340905333651	0.113496256537877
ENSG00000122550	0.434800699932142	3.53882101087177	2.35498700421921e-07	7.9239630063403e-07
ENSG00000122557	-0.0933361794477248	4.57867481511934	0.250694907621726	0.303997573028152
ENSG00000122565	0.645070249056921	6.21020226036991	4.37514083064924e-14	3.77639315075425e-13
ENSG00000122566	0.261169604865978	8.6313003237874	9.7285353436679e-05	0.000222274728517589
ENSG00000122574	1.05357160142812	1.77224005674078	0.000651762262542595	0.00130584758059882
ENSG00000122591	0.0633665422794447	3.37951803353436	0.621422438798239	0.673260665488329
ENSG00000122641	-0.810007314929256	4.07949317268638	0.00115894272533597	0.00222713735763661
ENSG00000122642	0.665345350224996	5.06627828287746	3.91551392715111e-11	2.24306574909536e-10
ENSG00000122643	0.635936078617349	3.50172654301836	1.78646857488318e-05	4.58809205097068e-05
ENSG00000122644	0.947996476423824	3.50659136237438	8.07716538790293e-09	3.34235221986653e-08
ENSG00000122674	0.49793688256365	1.70559839979852	3.69619218983198e-05	9.0717840238365e-05
ENSG00000122678	0.806556701664967	3.53470797093892	7.89141429147046e-20	1.42807605910433e-18
ENSG00000122679	-1.16687928342305	4.06340246817827	2.90281278304533e-07	9.65885984857925e-07
ENSG00000122687	0.410407519135227	4.28785174161805	2.69674506325171e-08	1.031010631196e-07
ENSG00000122692	-0.237952559455281	5.36803499055042	0.00020740010867843	0.000450678081047065
ENSG00000122694	0.494324873210038	3.03337334295393	0.0306097847708215	0.0454147812980482
ENSG00000122696	0.582788368105478	2.2484484052413	3.33626441778419e-08	1.26103644351969e-07
ENSG00000122705	0.614090415262565	6.45287787314307	5.1671929703529e-09	2.20411352029187e-08
ENSG00000122707	-0.140869187278787	2.63050066425859	0.44684951493099	0.506103077356671
ENSG00000122729	-0.697323233525836	7.46835917951317	6.78717138759502e-07	2.13551930942906e-06
ENSG00000122741	-0.18391090843866	4.96526043272471	0.0276217656356081	0.0413223819239288
ENSG00000122756	-0.0520893906566465	3.20055114105879	0.883890528454561	0.904815776567303
ENSG00000122778	1.50105359108917	1.74863009991282	6.15703545440754e-08	2.23833374603643e-07
ENSG00000122779	0.643884694656142	5.53512793577743	2.34756631699741e-07	7.90342932999242e-07
ENSG00000122783	0.502307348549963	4.23284427533569	1.01543201746223e-07	3.59064107138011e-07
ENSG00000122786	-0.441026354242999	7.94006241044711	5.64837203409477e-05	0.000134573398873241
